epochs,losses
0.0,1.046567678451538
0.0625,1.0137172937393188
0.125,0.9858461618423462
0.1875,0.9549550414085388
0.25,0.9219986200332642
0.3125,0.8943864107131958
0.375,0.8686213493347168
0.4375,0.840861439704895
0.5,0.8165292739868164
0.5625,0.785490870475769
0.625,0.7723039388656616
0.6875,0.7381992340087891
0.75,0.7147991061210632
0.8125,0.6898922920227051
0.875,0.6491701602935791
0.9375,0.666016161441803
1.0,0.6740681529045105
1.0625,0.6309034824371338
1.125,0.6120464205741882
1.1875,0.5827945470809937
1.25,0.5856614112854004
1.3125,0.5471330881118774
1.375,0.5372288227081299
1.4375,0.4750363826751709
1.5,0.5020782351493835
1.5625,0.4821045398712158
1.625,0.464209645986557
1.6875,0.4744839370250702
1.75,0.44052886962890625
1.8125,0.39059361815452576
1.875,0.4463438391685486
1.9375,0.4549328684806824
2.0,0.449479341506958
2.0625,0.43240222334861755
2.125,0.44650590419769287
2.1875,0.42283058166503906
2.25,0.35966774821281433
2.3125,0.3854580819606781
2.375,0.3589288890361786
2.4375,0.33046984672546387
2.5,0.37278813123703003
2.5625,0.3451349437236786
2.625,0.3371971547603607
2.6875,0.371229887008667
2.75,0.37231016159057617
2.8125,0.35499638319015503
2.875,0.31691959500312805
2.9375,0.30629056692123413
3.0,0.31951284408569336
3.0625,0.35601943731307983
3.125,0.308782160282135
3.1875,0.39217543601989746
3.25,0.3004433512687683
3.3125,0.30812525749206543
3.375,0.2847929000854492
3.4375,0.3239763081073761
3.5,0.2914658188819885
3.5625,0.26093751192092896
3.625,0.30722466111183167
3.6875,0.2828105092048645
3.75,0.2683461606502533
3.8125,0.27742597460746765
3.875,0.2713334262371063
3.9375,0.27152910828590393
4.0,0.2581924498081207
4.0625,0.2790057957172394
4.125,0.2914060354232788
4.1875,0.2682173252105713
4.25,0.2683359980583191
4.3125,0.3168928027153015
4.375,0.2434079498052597
4.4375,0.2565751075744629
4.5,0.2841563820838928
4.5625,0.25905004143714905
4.625,0.2810809314250946
4.6875,0.2413235902786255
4.75,0.2656749486923218
4.8125,0.28412118554115295
4.875,0.22705227136611938
4.9375,0.22591397166252136
5.0,0.26686686277389526
5.0625,0.2285742461681366
5.125,0.2605289816856384
5.1875,0.2783574163913727
5.25,0.21141397953033447
5.3125,0.2921122908592224
5.375,0.27065610885620117
5.4375,0.2906034588813782
5.5,0.2160189002752304
5.5625,0.29637306928634644
5.625,0.2588444948196411
5.6875,0.2553657293319702
5.75,0.277981698513031
5.8125,0.26915937662124634
5.875,0.28263232111930847
5.9375,0.20107220113277435
6.0,0.2582244873046875
6.0625,0.2616373300552368
6.125,0.2861192226409912
6.1875,0.187545508146286
6.25,0.22626642882823944
6.3125,0.19183093309402466
6.375,0.2510795593261719
6.4375,0.24515151977539062
6.5,0.2324572205543518
6.5625,0.237507164478302
6.625,0.2764209508895874
6.6875,0.2933204472064972
6.75,0.24874797463417053
6.8125,0.21570777893066406
6.875,0.27922284603118896
6.9375,0.27537107467651367
7.0,0.24158042669296265
7.0625,0.21804051101207733
7.125,0.23150500655174255
7.1875,0.26242002844810486
7.25,0.22218239307403564
7.3125,0.27617713809013367
7.375,0.27022311091423035
7.4375,0.23369866609573364
7.5,0.2124161422252655
7.5625,0.2232920378446579
7.625,0.2639235854148865
7.6875,0.1841621845960617
7.75,0.21622872352600098
7.8125,0.1930856555700302
7.875,0.29909586906433105
7.9375,0.18709386885166168
8.0,0.2781345248222351
8.0625,0.2860073447227478
8.125,0.25459665060043335
8.1875,0.30269962549209595
8.25,0.23710893094539642
8.3125,0.2536700665950775
8.375,0.25498783588409424
8.4375,0.2521560788154602
8.5,0.2562427520751953
8.5625,0.262488454580307
8.625,0.16949069499969482
8.6875,0.2755122780799866
8.75,0.2533854842185974
8.8125,0.253487229347229
8.875,0.2187645137310028
8.9375,0.2536340355873108
9.0,0.23543304204940796
9.0625,0.32711800932884216
9.125,0.2510054111480713
9.1875,0.19934606552124023
9.25,0.2379705160856247
9.3125,0.2265065312385559
9.375,0.24226276576519012
9.4375,0.23579412698745728
9.5,0.1922900676727295
9.5625,0.23321430385112762
9.625,0.2036929577589035
9.6875,0.18601660430431366
9.75,0.23929063975811005
9.8125,0.20967482030391693
9.875,0.22786536812782288
9.9375,0.17862889170646667
