epochs,losses
0.0,2.0439577102661133
0.0625,2.6987853050231934
0.125,1.1591705083847046
0.1875,0.8403632640838623
0.25,0.762252688407898
0.3125,0.698925256729126
0.375,0.6349027156829834
0.4375,0.5893818140029907
0.5,0.5516234040260315
0.5625,0.5615711212158203
0.625,0.5271316766738892
0.6875,0.48556777834892273
0.75,0.47856754064559937
0.8125,0.4478003978729248
0.875,0.41000664234161377
0.9375,0.49607908725738525
1.0,0.4298599660396576
1.0625,0.4120887219905853
1.125,0.4000356197357178
1.1875,0.3316004276275635
1.25,0.34409961104393005
1.3125,0.3329622447490692
1.375,0.310573548078537
1.4375,0.3094998598098755
1.5,0.32311221957206726
1.5625,0.3831779956817627
1.625,0.3565785586833954
1.6875,0.3308982849121094
1.75,0.2840147912502289
1.8125,0.2784558832645416
1.875,0.3290312588214874
1.9375,0.3227754831314087
2.0,0.3133154809474945
2.0625,0.28860121965408325
2.125,0.30487531423568726
2.1875,0.2941427230834961
2.25,0.2963358461856842
2.3125,0.2674477696418762
2.375,0.24718376994132996
2.4375,0.2835919260978699
2.5,0.2256404608488083
2.5625,0.26647064089775085
2.625,0.2711438536643982
2.6875,0.2826225757598877
2.75,0.2317385971546173
2.8125,0.2566351890563965
2.875,0.25936347246170044
2.9375,0.2512247860431671
3.0,0.2715443968772888
3.0625,0.2301180213689804
3.125,0.26914358139038086
3.1875,0.2513660788536072
3.25,0.22910168766975403
3.3125,0.2753523290157318
3.375,0.2787625789642334
3.4375,0.2575475573539734
3.5,0.253042995929718
3.5625,0.23090782761573792
3.625,0.22707371413707733
3.6875,0.2513679563999176
3.75,0.288516640663147
3.8125,0.25207844376564026
3.875,0.24075524508953094
3.9375,0.20183239877223969
4.0,0.2622947692871094
4.0625,0.2142065018415451
4.125,0.24985063076019287
4.1875,0.24086694419384003
4.25,0.23029887676239014
4.3125,0.2548959255218506
4.375,0.2621579170227051
4.4375,0.23929840326309204
4.5,0.20326167345046997
4.5625,0.2057170569896698
4.625,0.2319675087928772
4.6875,0.25683531165122986
4.75,0.24083459377288818
4.8125,0.2568790912628174
4.875,0.2657169997692108
4.9375,0.17136448621749878
5.0,0.21395181119441986
5.0625,0.21978241205215454
5.125,0.1996147483587265
5.1875,0.19182239472866058
5.25,0.27159708738327026
5.3125,0.21117746829986572
5.375,0.16863474249839783
5.4375,0.22550050914287567
5.5,0.2340775579214096
5.5625,0.23625138401985168
5.625,0.22849176824092865
5.6875,0.21392282843589783
5.75,0.20770524442195892
5.8125,0.24687425792217255
5.875,0.18521296977996826
