epochs,losses
0.0,1.2896337509155273
0.0625,1.0776933431625366
0.125,0.9783329963684082
0.1875,0.9406094551086426
0.25,0.9193026423454285
0.3125,0.9179776906967163
0.375,0.9015676975250244
0.4375,0.8769320249557495
0.5,0.8685204386711121
0.5625,0.8336570262908936
0.625,0.8196310997009277
0.6875,0.8030661940574646
0.75,0.8086184859275818
0.8125,0.7778224349021912
0.875,0.788117527961731
0.9375,0.7674144506454468
1.0,0.7488059997558594
1.0625,0.7435657978057861
1.125,0.7377713918685913
1.1875,0.7097522616386414
1.25,0.7353124618530273
1.3125,0.7187020182609558
1.375,0.7226125597953796
1.4375,0.7210031747817993
1.5,0.6893649101257324
1.5625,0.7393326759338379
1.625,0.6944164633750916
1.6875,0.6848742365837097
1.75,0.6860333681106567
1.8125,0.6680123209953308
1.875,0.6940306425094604
1.9375,0.6982756853103638
2.0,0.6772637367248535
2.0625,0.655525267124176
2.125,0.7033292651176453
2.1875,0.671942412853241
2.25,0.6675928831100464
2.3125,0.6734491586685181
2.375,0.6595467329025269
2.4375,0.6703038215637207
2.5,0.6396584510803223
2.5625,0.6406614780426025
2.625,0.6576069593429565
2.6875,0.6449719667434692
2.75,0.6466779708862305
2.8125,0.6367821097373962
2.875,0.6344220042228699
2.9375,0.6431964635848999
3.0,0.6516550779342651
3.0625,0.631527304649353
3.125,0.6508030891418457
3.1875,0.6443671584129333
3.25,0.6234761476516724
3.3125,0.620874285697937
3.375,0.6360400915145874
3.4375,0.6200637221336365
3.5,0.637153148651123
3.5625,0.6183186769485474
3.625,0.6037702560424805
3.6875,0.6071444153785706
3.75,0.6317731738090515
3.8125,0.6135010123252869
3.875,0.6462637782096863
3.9375,0.6423460245132446
4.0,0.6076416969299316
4.0625,0.6022855639457703
4.125,0.6194454431533813
4.1875,0.6150607466697693
4.25,0.5995491743087769
4.3125,0.6155555248260498
4.375,0.5910948514938354
4.4375,0.6041728258132935
4.5,0.5959386825561523
4.5625,0.6098781228065491
4.625,0.5968437194824219
4.6875,0.5981332063674927
4.75,0.6009504199028015
4.8125,0.6057929992675781
4.875,0.6044431924819946
4.9375,0.5809749960899353
5.0,0.6029278039932251
5.0625,0.5963793992996216
5.125,0.5940142869949341
5.1875,0.5862328410148621
5.25,0.5899782180786133
5.3125,0.6009690761566162
5.375,0.5908384323120117
5.4375,0.5991401672363281
5.5,0.5921866297721863
5.5625,0.5919734239578247
5.625,0.6086227297782898
5.6875,0.5838083028793335
5.75,0.5933963656425476
5.8125,0.5756374597549438
5.875,0.6029651165008545
5.9375,0.5874142050743103
6.0,0.5756967067718506
6.0625,0.5838586091995239
6.125,0.5643642544746399
6.1875,0.5815706253051758
6.25,0.5775939226150513
6.3125,0.5866018533706665
6.375,0.5757041573524475
6.4375,0.5914565920829773
6.5,0.5696544647216797
6.5625,0.5985659956932068
6.625,0.5752696990966797
6.6875,0.5760964155197144
6.75,0.5722435712814331
6.8125,0.5882612466812134
6.875,0.5898250341415405
6.9375,0.5844098925590515
7.0,0.5827425718307495
7.0625,0.5760127305984497
7.125,0.5906915068626404
7.1875,0.5820448398590088
7.25,0.611549973487854
7.3125,0.5626263618469238
7.375,0.5838217735290527
7.4375,0.5844024419784546
7.5,0.5740293264389038
7.5625,0.6011602878570557
7.625,0.582057535648346
7.6875,0.5923208594322205
7.75,0.5739741325378418
7.8125,0.578143298625946
7.875,0.5956777334213257
7.9375,0.5736125111579895
8.0,0.5899358987808228
8.0625,0.5850576758384705
8.125,0.5927032232284546
8.1875,0.5927693843841553
8.25,0.5792118906974792
8.3125,0.576500654220581
8.375,0.603655219078064
8.4375,0.5744642019271851
8.5,0.5860831141471863
8.5625,0.6079906225204468
8.625,0.5720831155776978
8.6875,0.5944372415542603
8.75,0.5851091146469116
8.8125,0.5826711058616638
8.875,0.5975246429443359
8.9375,0.5747793912887573
9.0,0.6058987379074097
9.0625,0.600229024887085
9.125,0.5823288559913635
9.1875,0.5988205671310425
9.25,0.5708807706832886
9.3125,0.5919973850250244
9.375,0.5764802694320679
9.4375,0.576927661895752
9.5,0.5888718366622925
9.5625,0.5843061804771423
9.625,0.5854794979095459
9.6875,0.5693092346191406
9.75,0.5744361281394958
9.8125,0.5892686247825623
9.875,0.5891088247299194
9.9375,0.5640832781791687
