epochs,losses
0.0,1.0059410333633423
0.0625,0.9934837222099304
0.125,0.9749783277511597
0.1875,0.968950629234314
0.25,0.9406341314315796
0.3125,0.9300395846366882
0.375,0.9225562810897827
0.4375,0.9041738510131836
0.5,0.8940930366516113
0.5625,0.8795340061187744
0.625,0.8679922819137573
0.6875,0.8484920263290405
0.75,0.861504316329956
0.8125,0.8356637358665466
0.875,0.8162299990653992
0.9375,0.7924935817718506
1.0,0.7848643064498901
1.0625,0.7578009963035583
1.125,0.7503826022148132
1.1875,0.7492989301681519
1.25,0.720201849937439
1.3125,0.7484881281852722
1.375,0.7192867994308472
1.4375,0.6922124624252319
1.5,0.7144180536270142
1.5625,0.6841132044792175
1.625,0.6874018907546997
1.6875,0.6574002504348755
1.75,0.6817539930343628
1.8125,0.6734362840652466
1.875,0.6270330548286438
1.9375,0.6594688892364502
2.0,0.6016781330108643
2.0625,0.6342874765396118
2.125,0.6189483404159546
2.1875,0.601105809211731
2.25,0.6294500231742859
2.3125,0.5877701044082642
2.375,0.5803635120391846
2.4375,0.5820626020431519
2.5,0.5675023794174194
2.5625,0.5549739599227905
2.625,0.5557711124420166
2.6875,0.565212607383728
2.75,0.5468651652336121
2.8125,0.5588424205780029
2.875,0.5375280976295471
2.9375,0.5696650743484497
3.0,0.5852073431015015
3.0625,0.4990576207637787
3.125,0.5605688095092773
3.1875,0.5380568504333496
3.25,0.5213049650192261
3.3125,0.5261777639389038
3.375,0.5505401492118835
3.4375,0.5283971428871155
3.5,0.5027428865432739
3.5625,0.48321765661239624
3.625,0.5168806314468384
3.6875,0.49887949228286743
3.75,0.5453866720199585
3.8125,0.5225821733474731
3.875,0.5004622340202332
3.9375,0.49602219462394714
4.0,0.4683776795864105
4.0625,0.5000247955322266
4.125,0.5235029458999634
4.1875,0.541677713394165
4.25,0.5237769484519958
4.3125,0.5041021108627319
4.375,0.5249630212783813
4.4375,0.5042268633842468
4.5,0.5243487358093262
4.5625,0.5142091512680054
4.625,0.5034332275390625
4.6875,0.5262497663497925
4.75,0.5068658590316772
4.8125,0.5097674131393433
4.875,0.48385748267173767
4.9375,0.5166865587234497
5.0,0.48284801840782166
5.0625,0.4887111186981201
5.125,0.46760809421539307
5.1875,0.5468236207962036
5.25,0.5160972476005554
5.3125,0.5048304200172424
5.375,0.5276325941085815
5.4375,0.4984598159790039
5.5,0.4879016876220703
5.5625,0.5137763619422913
5.625,0.5056805610656738
5.6875,0.4653531014919281
5.75,0.523126482963562
5.8125,0.5110874772071838
5.875,0.48865365982055664
5.9375,0.5410583019256592
6.0,0.5097004771232605
6.0625,0.5209997892379761
6.125,0.4846731126308441
6.1875,0.47254741191864014
6.25,0.5048789978027344
6.3125,0.47270524501800537
6.375,0.5223532915115356
6.4375,0.5097817778587341
6.5,0.5248598456382751
6.5625,0.5012509226799011
6.625,0.5338658094406128
6.6875,0.48713648319244385
6.75,0.5227100253105164
6.8125,0.5174265503883362
6.875,0.5603113174438477
6.9375,0.4907399117946625
7.0,0.4677296578884125
7.0625,0.47153329849243164
7.125,0.5430235266685486
7.1875,0.46424400806427
7.25,0.4785895347595215
7.3125,0.4935449957847595
7.375,0.48492464423179626
7.4375,0.4773087501525879
7.5,0.47811922430992126
7.5625,0.5019704103469849
7.625,0.4641917943954468
7.6875,0.5008596777915955
7.75,0.4991922080516815
7.8125,0.481909841299057
7.875,0.4707866609096527
7.9375,0.4825345575809479
8.0,0.4654703736305237
8.0625,0.45652151107788086
8.125,0.506098747253418
8.1875,0.49797794222831726
8.25,0.5165010690689087
8.3125,0.4640228748321533
8.375,0.5295567512512207
8.4375,0.49680230021476746
8.5,0.5134139060974121
8.5625,0.4856205880641937
8.625,0.4901004433631897
8.6875,0.5270565748214722
8.75,0.4970169961452484
8.8125,0.45535987615585327
8.875,0.4714454412460327
8.9375,0.5194627642631531
9.0,0.4648985266685486
9.0625,0.5107499957084656
9.125,0.49153953790664673
9.1875,0.5239490866661072
9.25,0.4735390841960907
9.3125,0.5099847316741943
9.375,0.4793248772621155
9.4375,0.45433998107910156
9.5,0.48394960165023804
9.5625,0.5380014777183533
9.625,0.5249590873718262
9.6875,0.4903953969478607
9.75,0.4551773965358734
9.8125,0.4686356484889984
9.875,0.48943930864334106
9.9375,0.5009873509407043
