epochs,losses
0.0,1.0540337562561035
0.0625,0.9688112139701843
0.125,0.9483956098556519
0.1875,0.9028414487838745
0.25,0.8680518865585327
0.3125,0.8244326114654541
0.375,0.7811855673789978
0.4375,0.7629187107086182
0.5,0.724238395690918
0.5625,0.6896883845329285
0.625,0.6991612315177917
0.6875,0.6046522259712219
0.75,0.6129476428031921
0.8125,0.5377466678619385
0.875,0.6260709166526794
0.9375,0.5195993781089783
1.0,0.521960437297821
1.0625,0.48190149664878845
1.125,0.4352561831474304
1.1875,0.4728996157646179
1.25,0.4553256630897522
1.3125,0.41265201568603516
1.375,0.39969906210899353
1.4375,0.335437148809433
1.5,0.41426652669906616
1.5625,0.3863913416862488
1.625,0.3229827582836151
1.6875,0.332727313041687
1.75,0.4097784161567688
1.8125,0.3316178321838379
1.875,0.302124559879303
1.9375,0.36209794878959656
2.0,0.3424450159072876
2.0625,0.2986721992492676
2.125,0.3308292031288147
2.1875,0.31540971994400024
2.25,0.24300889670848846
2.3125,0.31283366680145264
2.375,0.275558739900589
2.4375,0.25383445620536804
2.5,0.2488187849521637
2.5625,0.2609066367149353
2.625,0.296271950006485
2.6875,0.27335667610168457
2.75,0.2230411022901535
2.8125,0.25843486189842224
2.875,0.2277609407901764
2.9375,0.25090157985687256
3.0,0.25499704480171204
3.0625,0.22754482924938202
3.125,0.2372470498085022
3.1875,0.2690855860710144
3.25,0.26629266142845154
3.3125,0.2422691434621811
3.375,0.2933473289012909
3.4375,0.2529231011867523
3.5,0.2985790967941284
3.5625,0.22903165221214294
3.625,0.2596290111541748
3.6875,0.3212766647338867
3.75,0.25596940517425537
3.8125,0.2991263270378113
3.875,0.2231050729751587
3.9375,0.19985929131507874
4.0,0.27801793813705444
4.0625,0.2980703115463257
4.125,0.26528555154800415
4.1875,0.29558518528938293
4.25,0.2201859951019287
4.3125,0.2826705574989319
4.375,0.2211122363805771
4.4375,0.256874144077301
4.5,0.21275649964809418
4.5625,0.21574532985687256
4.625,0.28054293990135193
4.6875,0.30905967950820923
4.75,0.2206420600414276
4.8125,0.26945042610168457
4.875,0.18298004567623138
4.9375,0.22920410335063934
5.0,0.24547134339809418
5.0625,0.23261433839797974
5.125,0.23374220728874207
5.1875,0.2271583080291748
5.25,0.22515401244163513
5.3125,0.21117131412029266
5.375,0.21460816264152527
5.4375,0.25857052206993103
5.5,0.2459222972393036
5.5625,0.21266764402389526
5.625,0.20867252349853516
5.6875,0.19509205222129822
5.75,0.25283944606781006
5.8125,0.26843923330307007
5.875,0.20163574814796448
5.9375,0.18145735561847687
6.0,0.20306192338466644
6.0625,0.24398374557495117
6.125,0.19264563918113708
6.1875,0.23000288009643555
6.25,0.15924762189388275
6.3125,0.21219003200531006
6.375,0.21500913798809052
6.4375,0.22447726130485535
6.5,0.2207334339618683
6.5625,0.16616962850093842
6.625,0.24771468341350555
6.6875,0.24053411185741425
6.75,0.2297109216451645
6.8125,0.19368943572044373
6.875,0.22835688292980194
6.9375,0.2003214955329895
7.0,0.21335433423519135
7.0625,0.24342957139015198
7.125,0.2588671147823334
7.1875,0.2507632374763489
7.25,0.24983349442481995
7.3125,0.20455758273601532
7.375,0.19832134246826172
7.4375,0.22724096477031708
7.5,0.27380675077438354
7.5625,0.25698786973953247
7.625,0.19715330004692078
7.6875,0.2423391193151474
7.75,0.24523286521434784
7.8125,0.15145502984523773
7.875,0.26473426818847656
7.9375,0.24963492155075073
8.0,0.25995585322380066
8.0625,0.2537081241607666
8.125,0.23589365184307098
8.1875,0.23703792691230774
8.25,0.2207936942577362
8.3125,0.28170204162597656
8.375,0.2272249460220337
8.4375,0.21146157383918762
8.5,0.2280898541212082
8.5625,0.23740117251873016
8.625,0.24713294208049774
8.6875,0.22118036448955536
8.75,0.1932550072669983
8.8125,0.17816659808158875
8.875,0.21995508670806885
8.9375,0.20673511922359467
9.0,0.21310977637767792
9.0625,0.2441140115261078
9.125,0.20950418710708618
9.1875,0.22200381755828857
9.25,0.19220027327537537
9.3125,0.27742132544517517
9.375,0.20151695609092712
9.4375,0.24966739118099213
9.5,0.1937803030014038
9.5625,0.29114747047424316
9.625,0.21162621676921844
9.6875,0.1939626932144165
9.75,0.22004857659339905
9.8125,0.19336330890655518
9.875,0.2333960235118866
9.9375,0.15991736948490143
