epochs,losses
0.0,1.9528043270111084
0.0625,1.481075644493103
0.125,1.1778209209442139
0.1875,0.8816707134246826
0.25,0.8747748136520386
0.3125,0.7188460826873779
0.375,0.6765621900558472
0.4375,0.5817306041717529
0.5,0.571734607219696
0.5625,0.48248404264450073
0.625,0.5231906771659851
0.6875,0.4614954888820648
0.75,0.48032110929489136
0.8125,0.3577897548675537
0.875,0.451302707195282
0.9375,0.3632848560810089
1.0,0.3709352910518646
1.0625,0.3205501437187195
1.125,0.3577687740325928
1.1875,0.29664739966392517
1.25,0.3372400999069214
1.3125,0.3124349117279053
1.375,0.3110082149505615
1.4375,0.2907225489616394
1.5,0.33310550451278687
1.5625,0.40919405221939087
1.625,0.27551597356796265
1.6875,0.30739980936050415
1.75,0.2656741142272949
1.8125,0.31136083602905273
1.875,0.3008330464363098
1.9375,0.24806469678878784
2.0,0.2495834082365036
2.0625,0.2734093964099884
2.125,0.29577136039733887
2.1875,0.2662254571914673
2.25,0.28789234161376953
2.3125,0.2224421203136444
2.375,0.23134061694145203
2.4375,0.2583456039428711
2.5,0.27262789011001587
2.5625,0.2225014865398407
2.625,0.2261514663696289
2.6875,0.3596147894859314
2.75,0.2645722031593323
2.8125,0.29674094915390015
2.875,0.25230681896209717
2.9375,0.2191043645143509
3.0,0.24171285331249237
3.0625,0.22612464427947998
3.125,0.24633710086345673
3.1875,0.20560920238494873
3.25,0.2494250386953354
3.3125,0.24320381879806519
3.375,0.20959848165512085
3.4375,0.20168179273605347
3.5,0.1983022391796112
3.5625,0.21400582790374756
3.625,0.21163605153560638
3.6875,0.2394065111875534
3.75,0.22715014219284058
3.8125,0.1693522185087204
3.875,0.2789802849292755
3.9375,0.22846285998821259
4.0,0.20682787895202637
4.0625,0.20534583926200867
4.125,0.19459295272827148
4.1875,0.1728297919034958
4.25,0.2383560985326767
4.3125,0.17538020014762878
4.375,0.23420453071594238
4.4375,0.22935077548027039
4.5,0.22924010455608368
4.5625,0.1909445971250534
4.625,0.20941345393657684
4.6875,0.18049731850624084
4.75,0.20518414676189423
4.8125,0.22026881575584412
4.875,0.19077587127685547
4.9375,0.15113094449043274
5.0,0.21096929907798767
5.0625,0.19528889656066895
5.125,0.23007242381572723
5.1875,0.1795058250427246
5.25,0.21867237985134125
5.3125,0.20878702402114868
5.375,0.2049647569656372
5.4375,0.19076918065547943
5.5,0.18664883077144623
5.5625,0.2165626585483551
5.625,0.21332985162734985
5.6875,0.197409987449646
5.75,0.2085798680782318
5.8125,0.1950678825378418
5.875,0.2589014172554016
5.9375,0.19258664548397064
6.0,0.22050194442272186
6.0625,0.18851757049560547
6.125,0.20567765831947327
6.1875,0.16860827803611755
6.25,0.22945639491081238
6.3125,0.16484445333480835
6.375,0.23701664805412292
6.4375,0.19172844290733337
6.5,0.14513155817985535
6.5625,0.188969224691391
6.625,0.17629456520080566
6.6875,0.19042061269283295
6.75,0.16504961252212524
6.8125,0.17321334779262543
6.875,0.1942363679409027
6.9375,0.1663050800561905
7.0,0.18784022331237793
7.0625,0.20608292520046234
7.125,0.2056417167186737
7.1875,0.18279731273651123
7.25,0.16308820247650146
7.3125,0.170796200633049
7.375,0.1330709308385849
7.4375,0.18030589818954468
7.5,0.2123483419418335
7.5625,0.17624132335186005
7.625,0.1800471544265747
7.6875,0.1754150092601776
7.75,0.17971324920654297
7.8125,0.16399380564689636
7.875,0.17122213542461395
7.9375,0.11582506448030472
8.0,0.18374142050743103
8.0625,0.1536845564842224
8.125,0.1662680059671402
8.1875,0.15548360347747803
8.25,0.20193704962730408
8.3125,0.13370482623577118
8.375,0.1447722613811493
8.4375,0.15158438682556152
8.5,0.18732450902462006
8.5625,0.15284785628318787
8.625,0.1713673323392868
8.6875,0.1469017118215561
8.75,0.12308128923177719
8.8125,0.17808207869529724
8.875,0.1966155767440796
8.9375,0.1418260931968689
9.0,0.15887489914894104
9.0625,0.22504925727844238
9.125,0.2533833384513855
9.1875,0.14005360007286072
9.25,0.13566197454929352
9.3125,0.22122961282730103
9.375,0.21111413836479187
9.4375,0.14837954938411713
9.5,0.20096515119075775
9.5625,0.16011245548725128
9.625,0.20609277486801147
9.6875,0.13999569416046143
9.75,0.18638108670711517
9.8125,0.19082008302211761
9.875,0.18364521861076355
9.9375,0.22573627531528473
