epochs,losses
0.0,1.549291968345642
0.0625,1.1916142702102661
0.125,1.0457665920257568
0.1875,0.9867450594902039
0.25,0.9772334098815918
0.3125,0.9627159833908081
0.375,0.9598559141159058
0.4375,0.9541256427764893
0.5,0.9446088075637817
0.5625,0.9297913908958435
0.625,0.9183580279350281
0.6875,0.9065872430801392
0.75,0.8930013179779053
0.8125,0.885516881942749
0.875,0.8780710697174072
0.9375,0.8563289642333984
1.0,0.8531284332275391
1.0625,0.8422439098358154
1.125,0.8320866823196411
1.1875,0.8243021965026855
1.25,0.8106980323791504
1.3125,0.8017668724060059
1.375,0.7946159839630127
1.4375,0.7796330451965332
1.5,0.7731161117553711
1.5625,0.7615885734558105
1.625,0.7511813044548035
1.6875,0.7582842707633972
1.75,0.7409471273422241
1.8125,0.7427247762680054
1.875,0.7278014421463013
1.9375,0.7083299160003662
2.0,0.7386832237243652
2.0625,0.6862704157829285
2.125,0.7119771838188171
2.1875,0.7026160955429077
2.25,0.7013778686523438
2.3125,0.683542013168335
2.375,0.6857864856719971
2.4375,0.6951014995574951
2.5,0.6759998798370361
2.5625,0.6646236181259155
2.625,0.6585431694984436
2.6875,0.6723629832267761
2.75,0.648961067199707
2.8125,0.6754454374313354
2.875,0.6482669711112976
2.9375,0.6474420428276062
3.0,0.6461317539215088
3.0625,0.661410391330719
3.125,0.6459128856658936
3.1875,0.6271263360977173
3.25,0.6314897537231445
3.3125,0.6209176778793335
3.375,0.6389650702476501
3.4375,0.6312739849090576
3.5,0.6264314651489258
3.5625,0.6287364363670349
3.625,0.630853533744812
3.6875,0.6410291194915771
3.75,0.6417223215103149
3.8125,0.6154063940048218
3.875,0.60636305809021
3.9375,0.636823832988739
4.0,0.6306855082511902
4.0625,0.6216320395469666
4.125,0.6036008596420288
4.1875,0.6152620315551758
4.25,0.5935128927230835
4.3125,0.6352841258049011
4.375,0.6155040860176086
4.4375,0.5960859656333923
4.5,0.6119340658187866
4.5625,0.6140354871749878
4.625,0.6146612167358398
4.6875,0.6003561019897461
4.75,0.603147029876709
4.8125,0.6086911559104919
4.875,0.5876985788345337
4.9375,0.6112224459648132
5.0,0.6051357984542847
5.0625,0.6079182624816895
5.125,0.5822387933731079
5.1875,0.64597088098526
5.25,0.6139799952507019
5.3125,0.6150364279747009
5.375,0.6184191703796387
5.4375,0.6129325032234192
5.5,0.6230443120002747
5.5625,0.5835446715354919
5.625,0.6104826331138611
5.6875,0.6092497110366821
5.75,0.5977509021759033
5.8125,0.600088357925415
5.875,0.6114931106567383
5.9375,0.57352614402771
6.0,0.6005539298057556
6.0625,0.6197837591171265
6.125,0.5947834849357605
6.1875,0.5746694803237915
6.25,0.5858539938926697
6.3125,0.578557014465332
6.375,0.5821549892425537
6.4375,0.593090832233429
6.5,0.619644284248352
6.5625,0.6089633107185364
6.625,0.5819469094276428
6.6875,0.6116141080856323
6.75,0.5878801345825195
6.8125,0.5921370983123779
6.875,0.5905962586402893
6.9375,0.5739012360572815
7.0,0.5957602858543396
7.0625,0.578191339969635
7.125,0.5929096937179565
7.1875,0.5938547253608704
7.25,0.5840985774993896
7.3125,0.5720219612121582
7.375,0.5868143439292908
7.4375,0.5852007269859314
7.5,0.594784140586853
7.5625,0.5892568826675415
7.625,0.5966788530349731
7.6875,0.6009972095489502
7.75,0.5747122764587402
7.8125,0.5970651507377625
7.875,0.5866713523864746
7.9375,0.5920078158378601
8.0,0.5799778699874878
8.0625,0.583814799785614
8.125,0.5947608351707458
8.1875,0.5718091726303101
8.25,0.6012430787086487
8.3125,0.5746138095855713
8.375,0.5754598379135132
8.4375,0.5968024730682373
8.5,0.5847029089927673
8.5625,0.5913562178611755
8.625,0.5923618078231812
8.6875,0.570347011089325
8.75,0.5770081877708435
8.8125,0.5731743574142456
8.875,0.5820811986923218
8.9375,0.5802874565124512
9.0,0.5656763315200806
9.0625,0.5797687768936157
9.125,0.6007069945335388
9.1875,0.5760211944580078
9.25,0.5739849805831909
9.3125,0.5891517400741577
9.375,0.601993978023529
9.4375,0.5783026218414307
9.5,0.5838353633880615
9.5625,0.5845564603805542
9.625,0.5809722542762756
9.6875,0.6164065599441528
9.75,0.5837721824645996
9.8125,0.5942625403404236
9.875,0.5924404263496399
9.9375,0.5734404921531677
